time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-28T09:04:03.580Z,35.9381667,-117.6753333,1.12,0.97,ml,14,63,0.02246,0.14,ci,ci38659839,2019-07-28T09:07:47.422Z,"21km E of Little Lake, CA",earthquake,0.2,0.32,0.104,11,automatic,ci,ci
2019-07-28T09:02:26.050Z,18.3976,-67.9555,108,2.74,md,8,329,0.4765,0.55,pr,pr2019209001,2019-07-31T05:59:48.040Z,"55km SE of Punta Cana, Dominican Republic",earthquake,6.95,3.19,0.35,7,reviewed,pr,pr
2019-07-28T09:02:05.340Z,37.5576667,-118.8786667,5.11,0.45,md,18,236,0.05093,0.03,nc,nc73236661,2019-07-29T18:36:03.068Z,"12km SE of Mammoth Lakes, CA",earthquake,0.79,0.72,0.284,16,reviewed,nc,nc
2019-07-28T08:59:54.474Z,-8.5296,159.9612,65.41,5,mb,,98,0.903,0.65,us,us60004wqi,2019-08-03T10:19:50.716Z,"58km SE of Buala, Solomon Islands",earthquake,8.3,5.8,0.037,232,reviewed,us,us
2019-07-28T08:59:35.130Z,36.095,-117.9106667,2.58,1.86,ml,22,60,0.0505,0.19,ci,ci38659831,2019-07-28T09:03:29.404Z,"6km NNE of Coso Junction, CA",earthquake,0.32,0.6,0.203,26,automatic,ci,ci
2019-07-28T08:56:42.610Z,35.6743333,-117.567,8.46,1.01,ml,18,116,0.05221,0.13,ci,ci38659823,2019-07-28T09:00:24.871Z,"12km ENE of Ridgecrest, CA",earthquake,0.3,0.78,0.147,11,automatic,ci,ci
2019-07-28T08:54:29.460Z,35.9595,-117.3763333,0.59,0.93,ml,17,90,0.1019,0.22,ci,ci38659815,2019-07-28T08:58:06.222Z,"22km N of Searles Valley, CA",earthquake,0.48,0.81,0.06,8,automatic,ci,ci
2019-07-28T08:53:41.530Z,35.6835,-117.5231667,9.55,1.5,ml,31,59,0.07184,0.17,ci,ci38659807,2019-07-28T09:04:31.090Z,"14km SW of Searles Valley, CA",earthquake,0.25,0.6,0.164,22,automatic,ci,ci
2019-07-28T08:52:34.880Z,35.6113333,-117.4413333,5.63,0.91,ml,18,47,0.03005,0.19,ci,ci38659799,2019-07-28T08:56:19.402Z,"18km S of Searles Valley, CA",earthquake,0.39,0.6,0.165,10,automatic,ci,ci
2019-07-28T08:51:21.330Z,35.718,-117.528,12.01,0.42,ml,10,106,0.1127,0.2,ci,ci38659791,2019-07-28T08:54:53.839Z,"12km WSW of Searles Valley, CA",earthquake,1,1.66,0.027,6,automatic,ci,ci
2019-07-28T08:49:55.850Z,35.6861667,-117.5091667,4.7,0.53,ml,12,122,0.0727,0.25,ci,ci38659783,2019-07-28T08:53:45.744Z,"13km SW of Searles Valley, CA",earthquake,0.7,1.34,0.045,6,automatic,ci,ci
2019-07-28T08:48:20.090Z,36.0495,-117.5035,2.38,0.83,ml,15,68,0.01448,0.2,ci,ci38659775,2019-07-28T08:51:57.436Z,"33km NNW of Searles Valley, CA",earthquake,0.44,0.4,0.135,7,automatic,ci,ci
2019-07-28T08:48:15.600Z,19.4315,-155.6088333,-2.32,2.16,ml,58,45,0.02102,0.17,hv,hv71063517,2019-07-29T01:17:31.980Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.2,0.24,0.16,20,reviewed,hv,hv
2019-07-28T08:46:21.820Z,35.6531667,-117.457,2.19,1.44,ml,26,69,0.02964,0.15,ci,ci38659767,2019-07-28T08:57:24.380Z,"14km SSW of Searles Valley, CA",earthquake,0.25,0.38,0.146,21,automatic,ci,ci
2019-07-28T08:45:09.912Z,50.7974,178.0572,10,3.9,mb,,239,0.975,1.24,us,us60004wqc,2019-07-28T09:07:10.040Z,"131km SSW of Little Sitkin Island, Alaska",earthquake,5.3,2,0.074,48,reviewed,us,us
2019-07-28T08:43:24.020Z,35.3301667,-117.9176667,7.04,1.6,ml,30,42,0.08587,0.23,ci,ci38659759,2019-07-28T08:47:10.792Z,"24km NNE of California City, CA",earthquake,0.31,1.71,0.175,26,automatic,ci,ci
2019-07-28T08:42:22.280Z,35.3433333,-117.9173333,6.81,1.03,ml,11,75,0.0957,0.23,ci,ci38659751,2019-07-28T08:46:08.310Z,"25km NNE of California City, CA",earthquake,0.44,1.62,0.096,18,automatic,ci,ci
2019-07-28T08:40:45.310Z,35.9096667,-117.6945,3.23,0.61,ml,11,69,0.05232,0.09,ci,ci38659743,2019-07-28T08:44:20.688Z,"19km E of Little Lake, CA",earthquake,0.25,1.03,0.157,6,automatic,ci,ci
2019-07-28T08:38:30.120Z,35.9321671,-117.6766663,6.86,0.76,ml,10,95,0.02649,0.18,ci,ci38659735,2019-07-28T08:42:05.765Z,"21km E of Little Lake, CA",earthquake,1.15,1.86,0.245,8,automatic,ci,ci
2019-07-28T08:36:19.660Z,36.1116667,-117.8325,2.55,0.95,ml,14,121,0.01904,0.16,ci,ci38659727,2019-07-28T08:40:03.687Z,"13km NE of Coso Junction, CA",earthquake,0.58,0.51,0.334,11,automatic,ci,ci
2019-07-28T08:35:22.760Z,35.6401667,-117.4566667,6.83,1.24,ml,25,63,0.03663,0.2,ci,ci38659719,2019-07-28T08:46:15.860Z,"15km SSW of Searles Valley, CA",earthquake,0.34,0.56,0.164,15,automatic,ci,ci
2019-07-28T08:35:00.824Z,61.0426,-150.645,50.1,1.4,ml,,,,0.45,ak,ak0199lsai6a,2019-07-28T08:40:15.242Z,"44km WSW of Anchorage, Alaska",earthquake,,1,,,automatic,ak,ak
2019-07-28T08:34:58.580Z,35.8873333,-117.6593333,2.34,1.14,ml,17,90,0.06087,0.15,ci,ci38659711,2019-07-28T08:38:44.890Z,"23km ESE of Little Lake, CA",earthquake,0.22,0.36,0.218,18,automatic,ci,ci
2019-07-28T08:33:05.190Z,36.1373333,-117.8473333,2.46,1.29,ml,18,180,0.02063,0.14,ci,ci38659703,2019-07-29T20:03:43.958Z,"14km NE of Coso Junction, CA",earthquake,0.27,0.22,0.203,10,reviewed,ci,ci
2019-07-28T08:31:47.630Z,35.3321667,-117.9166667,8.71,1.23,ml,22,56,0.08679,0.2,ci,ci38659695,2019-07-28T08:35:30.728Z,"24km NNE of California City, CA",earthquake,0.34,1.07,0.149,23,automatic,ci,ci
2019-07-28T08:31:07.600Z,35.9341667,-117.6598333,10.95,0.61,ml,9,77,0.01571,0.14,ci,ci38659687,2019-07-28T08:34:40.443Z,"22km E of Little Lake, CA",earthquake,0.56,0.61,0.115,5,automatic,ci,ci
2019-07-28T08:30:16.770Z,35.7745,-117.7163333,2.3,1.11,ml,17,112,0.05209,0.3,ci,ci38659679,2019-07-28T08:34:01.151Z,"17km NNE of Inyokern, CA",earthquake,1.51,1.74,0.282,8,automatic,ci,ci
2019-07-28T08:29:52.320Z,36.1126667,-117.881,4.71,1.05,ml,15,192,0.02173,0.11,ci,ci38659671,2019-07-28T08:33:37.977Z,"10km NE of Coso Junction, CA",earthquake,0.36,0.35,0.255,14,automatic,ci,ci
2019-07-28T08:28:38.700Z,37.2908333,-121.6676667,2.97,1.05,md,14,76,0.03209,0.04,nc,nc73236646,2019-07-30T01:31:03.200Z,"15km E of Seven Trees, CA",earthquake,0.28,0.41,0.187,14,reviewed,nc,nc
2019-07-28T08:26:55.990Z,35.9106667,-117.6923333,2.14,1.84,ml,33,42,0.0504,0.16,ci,ci38659663,2019-07-28T08:38:07.290Z,"20km E of Little Lake, CA",earthquake,0.17,0.27,0.185,25,automatic,ci,ci
2019-07-28T08:24:55.110Z,19.447,-67.8536,53,3.19,md,14,267,1.1265,0.4,pr,pr2019209002,2019-07-28T13:46:16.595Z,"111km NNE of Punta Cana, Dominican Republic",earthquake,4.08,13.94,0.32,11,reviewed,pr,pr
2019-07-28T08:24:36.530Z,19.3614998,-155.0101624,-0.69,1.86,ml,42,202,0.07194,0.29,hv,hv71063492,2019-07-28T08:30:15.910Z,"15km SW of Leilani Estates, Hawaii",earthquake,0.91,0.23,0.19,4,automatic,hv,hv
2019-07-28T08:23:00.080Z,35.6838341,-117.5250015,9,2.99,ml,59,45,0.1098,0.16,ci,ci38659655,2019-07-29T17:53:44.504Z,"14km SW of Searles Valley, CA",earthquake,0.17,0.56,0.23,19,reviewed,ci,ci
2019-07-28T08:22:43.700Z,35.9133339,-117.7166672,1.14,0.77,ml,19,59,0.06391,0.13,ci,ci38659647,2019-07-28T08:26:23.573Z,"17km E of Little Lake, CA",earthquake,0.27,0.46,0.181,4,automatic,ci,ci
2019-07-28T08:20:35.410Z,35.7835,-117.5271667,9,0.96,ml,17,128,0.06561,0.16,ci,ci38659639,2019-07-28T08:24:18.549Z,"11km W of Searles Valley, CA",earthquake,0.48,0.87,0.132,12,automatic,ci,ci
2019-07-28T08:20:13.250Z,35.6045,-117.5,14.19,0.92,ml,16,136,0.0077,0.3,ci,ci38659631,2019-07-28T08:24:00.308Z,"16km E of Ridgecrest, CA",earthquake,0.82,1.05,0.099,10,automatic,ci,ci
2019-07-28T08:19:31.950Z,35.7533333,-117.5563333,6.03,1.01,ml,17,116,0.0707,0.15,ci,ci38659623,2019-07-28T08:23:14.008Z,"14km W of Searles Valley, CA",earthquake,0.33,1.15,0.245,12,automatic,ci,ci
2019-07-28T08:18:04.230Z,35.6786667,-117.5198333,5.98,0.63,ml,12,129,0.06931,0.18,ci,ci38659615,2019-07-28T08:21:43.533Z,"14km SW of Searles Valley, CA",earthquake,0.6,1.28,0.203,6,automatic,ci,ci
2019-07-28T08:17:38.040Z,35.9103333,-117.7228333,13.07,0.84,ml,13,101,0.06974,0.16,ci,ci38659607,2019-07-28T08:21:26.355Z,"17km E of Little Lake, CA",earthquake,0.6,0.85,0.154,6,automatic,ci,ci
2019-07-28T08:17:06.040Z,35.9398333,-117.6675,2.05,0.47,ml,8,120,0.01606,0.07,ci,ci38659599,2019-07-28T08:20:41.986Z,"22km E of Little Lake, CA",earthquake,0.25,0.28,0.113,6,automatic,ci,ci
2019-07-28T08:15:51.336Z,36.978,-116.4626,0.6,0.2,ml,20,74.09,0.086,0.1904,nn,nn00698435,2019-08-01T23:50:08.261Z,"27km ENE of Beatty, Nevada",earthquake,,11.2,0.51,10,reviewed,nn,nn
2019-07-28T08:15:37.000Z,35.628,-117.429,4.82,1.21,ml,22,84,0.03729,0.22,ci,ci38659591,2019-07-28T08:19:08.642Z,"16km S of Searles Valley, CA",earthquake,0.36,0.48,0.216,16,automatic,ci,ci
2019-07-28T08:13:47.500Z,38.8138351,-122.8248367,3.71,0.56,md,7,101,0.006009,0.03,nc,nc73236626,2019-07-28T08:47:03.217Z,"7km NW of The Geysers, CA",earthquake,0.66,1.94,,1,automatic,nc,nc
2019-07-28T08:12:43.850Z,33.2261667,-116.7378333,12.24,0.98,ml,39,46,0.02009,0.17,ci,ci38659583,2019-07-28T08:16:37.189Z,"3km SE of Lake Henshaw, CA",earthquake,0.21,0.48,0.132,26,automatic,ci,ci
2019-07-28T08:12:02.690Z,35.6601667,-117.5001667,3.19,0.78,ml,16,84,0.06072,0.2,ci,ci38659575,2019-07-28T08:15:48.459Z,"15km SW of Searles Valley, CA",earthquake,0.37,0.55,0.153,8,automatic,ci,ci
2019-07-28T08:11:13.800Z,35.9546667,-117.3796667,0.55,0.93,ml,17,87,0.1008,0.21,ci,ci38659567,2019-07-28T08:14:47.105Z,"21km N of Searles Valley, CA",earthquake,0.4,0.67,0.097,10,automatic,ci,ci
2019-07-28T08:10:14.190Z,36.0973333,-117.8973333,3.64,0.7,ml,9,135,0.03989,0.14,ci,ci38659551,2019-07-28T08:13:48.408Z,"7km NE of Coso Junction, CA",earthquake,0.54,0.75,0.115,7,automatic,ci,ci
2019-07-28T08:08:25.640Z,37.616,-118.982,3.17,0.28,md,13,160,0.0177,0.02,nc,nc73236621,2019-07-29T18:23:03.828Z,"2km S of Mammoth Lakes, CA",earthquake,0.38,0.48,0.163,11,reviewed,nc,nc
2019-07-28T08:05:25.540Z,38.7965012,-122.7948303,2.7,1.13,md,20,70,,0.05,nc,nc73236616,2019-07-28T12:15:04.486Z,"4km WNW of The Geysers, CA",earthquake,0.26,0.49,0.05,6,automatic,nc,nc
2019-07-28T08:01:49.420Z,35.3388333,-117.9275,6.5,1.26,ml,25,41,0.09768,0.22,ci,ci38659535,2019-07-28T08:05:29.356Z,"24km NNE of California City, CA",earthquake,0.33,1.18,0.167,26,automatic,ci,ci
2019-07-28T08:00:42.060Z,37.6153333,-118.9801667,3.76,0.05,md,14,162,0.01631,0.03,nc,nc73236611,2019-07-29T17:52:03.019Z,"2km S of Mammoth Lakes, CA",earthquake,0.36,0.58,0.125,12,reviewed,nc,nc
2019-07-28T07:59:18.969Z,39.4304,-119.8414,11.5,0.6,ml,9,92.95,0.072,0.1518,nn,nn00697903,2019-07-29T02:36:58.329Z,"11km SSW of Reno, Nevada",earthquake,,2,0.81,4,reviewed,nn,nn
2019-07-28T07:59:06.940Z,35.9123333,-117.7023333,-0.02,0.7,ml,10,85,0.05511,0.19,ci,ci38659527,2019-07-28T08:02:55.361Z,"19km E of Little Lake, CA",earthquake,0.39,31.61,0.071,6,automatic,ci,ci
2019-07-28T07:58:26.710Z,35.3298333,-117.9228333,7.65,1.51,ml,23,53,0.08859,0.23,ci,ci38659519,2019-07-28T08:02:14.339Z,"23km NNE of California City, CA",earthquake,0.38,1.26,0.188,27,automatic,ci,ci
2019-07-28T07:57:29.110Z,36.1155,-117.8803333,0.19,0.97,ml,12,202,0.02073,0.24,ci,ci38659511,2019-07-28T08:01:05.760Z,"10km NE of Coso Junction, CA",earthquake,0.97,0.74,0.114,9,automatic,ci,ci
2019-07-28T07:56:25.440Z,35.641,-117.4643333,5.21,1.47,ml,26,55,0.04093,0.19,ci,ci38659503,2019-07-28T08:00:08.328Z,"15km SSW of Searles Valley, CA",earthquake,0.31,0.43,0.129,23,automatic,ci,ci
2019-07-28T07:54:06.430Z,35.3358333,-117.9168333,7.48,2.63,ml,51,39,0.08963,0.23,ci,ci38659495,2019-07-28T15:56:50.753Z,"24km NNE of California City, CA",earthquake,0.27,1.19,0.19,26,automatic,ci,ci
2019-07-28T07:53:55.120Z,36.0551667,-117.8751667,2.14,1.98,ml,23,134,0.04891,0.11,ci,ci38659487,2019-07-28T07:57:44.315Z,"7km E of Coso Junction, CA",earthquake,0.22,0.24,0.278,25,automatic,ci,ci
2019-07-28T07:53:55.110Z,55.5545,-161.9591667,7.04,0.34,ml,5,306,0.04812,0.12,av,av70841344,2019-07-30T18:07:40.050Z,"63km NE of Cold Bay, Alaska",earthquake,0.93,0.97,0.183,5,reviewed,av,av
2019-07-28T07:52:56.510Z,35.9814987,-117.6595001,1.55,0.87,ml,11,73,0.03433,0.05,ci,ci38659479,2019-07-28T07:56:40.758Z,"23km ENE of Little Lake, CA",earthquake,0.41,0.5,0.527,6,automatic,ci,ci
2019-07-28T07:51:18.490Z,35.9135017,-117.7038345,3.2,0.67,ml,11,86,0.05532,0.03,ci,ci38659471,2019-07-28T07:54:44.744Z,"18km E of Little Lake, CA",earthquake,0.36,1.61,0.206,3,automatic,ci,ci
2019-07-28T07:50:44.140Z,35.5563333,-117.4508333,1.94,0.93,ml,13,166,0.03149,0.17,ci,ci38659463,2019-07-28T07:54:29.741Z,"22km ESE of Ridgecrest, CA",earthquake,0.85,0.38,0.136,13,automatic,ci,ci
2019-07-28T07:48:10.340Z,35.8056667,-117.6193333,8.11,1.46,ml,30,56,0.02039,0.17,ci,ci38659455,2019-07-28T07:58:31.610Z,"20km WNW of Searles Valley, CA",earthquake,0.25,0.6,0.205,24,automatic,ci,ci
2019-07-28T07:45:32.110Z,35.875,-117.6961667,7.66,0.68,ml,16,75,0.08169,0.12,ci,ci38659447,2019-07-28T07:49:08.629Z,"20km ESE of Little Lake, CA",earthquake,0.26,0.81,0.209,11,automatic,ci,ci
2019-07-28T07:44:39.580Z,35.764,-117.555,10.56,1.07,ml,16,140,0.06213,0.16,ci,ci38659439,2019-07-28T07:48:23.625Z,"14km W of Searles Valley, CA",earthquake,0.49,0.92,0.209,13,automatic,ci,ci
2019-07-28T07:44:06.610Z,35.93,-117.7045,2.52,0.62,ml,12,80,0.04741,0.13,ci,ci38659431,2019-07-28T07:47:38.623Z,"18km E of Little Lake, CA",earthquake,0.35,0.46,0.115,7,automatic,ci,ci
2019-07-28T07:43:31.430Z,36.0463333,-117.646,0.32,0.55,ml,8,91,0.09829,0.07,ci,ci38659423,2019-07-28T07:47:03.618Z,"26km ENE of Little Lake, CA",earthquake,0.22,0.93,0.037,6,automatic,ci,ci
2019-07-28T07:42:30.100Z,38.8825,-122.5433333,4.14,0.63,md,4,152,0.03646,0,nc,nc73236591,2019-07-29T18:11:08.039Z,"7km ESE of Lower Lake, CA",earthquake,0.8,1.52,0.338,3,reviewed,nc,nc
2019-07-28T07:41:53.090Z,35.5541667,-117.3863333,4.19,1.16,ml,25,53,0.03415,0.2,ci,ci38659415,2019-07-28T07:45:37.101Z,"23km S of Trona, CA",earthquake,0.36,0.58,0.13,17,automatic,ci,ci
2019-07-28T07:40:54.890Z,35.8905,-117.691,8.65,1.31,ml,28,74,0.06609,0.16,ci,ci38659407,2019-07-28T07:51:22.920Z,"20km ESE of Little Lake, CA",earthquake,0.25,0.67,0.16,21,automatic,ci,ci
2019-07-28T07:40:36.220Z,36.1355019,-117.8676682,0.83,0.97,ml,17,195,0.02067,0.09,ci,ci38659399,2019-07-28T07:44:07.092Z,"12km NE of Coso Junction, CA",earthquake,0.51,0.39,0.242,3,automatic,ci,ci
2019-07-28T07:39:10.860Z,35.7053333,-117.5938333,9.49,0.6,ml,16,115,0.08552,0.15,ci,ci38659391,2019-07-28T07:42:59.511Z,"12km NE of Ridgecrest, CA",earthquake,0.38,0.87,0.072,6,automatic,ci,ci
2019-07-28T07:37:59.800Z,35.8885,-117.6896667,8.55,1.59,ml,29,50,0.06731,0.17,ci,ci38659375,2019-07-28T07:48:18.340Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.64,0.18,26,automatic,ci,ci
2019-07-28T07:37:15.126Z,64.4543,-146.9728,2.8,0.9,ml,,,,0.83,ak,ak0199lrpj40,2019-07-28T07:43:14.094Z,"8km SSW of Salcha, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-28T07:32:52.520Z,35.8763333,-117.7083333,8.35,1.38,ml,26,51,0.08176,0.16,ci,ci38659359,2019-07-28T07:36:37.840Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.64,0.189,21,automatic,ci,ci
2019-07-28T07:29:08.755Z,63.2791,-151.085,9.7,2.1,ml,,,,0.79,ak,ak0199lrnsuv,2019-07-28T07:37:22.201Z,"107km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-28T07:27:44.090Z,35.5876656,-117.3566666,7.27,1.21,ml,12,198,0.06291,0.19,ci,ci38659343,2019-07-28T07:31:22.414Z,"20km S of Trona, CA",earthquake,1.83,2.09,0.497,3,automatic,ci,ci
2019-07-28T07:27:36.808Z,-30.3745,-177.5722,10,4.9,mb,,130,1.167,1.27,us,us60004wq0,2019-07-28T07:48:57.040Z,"126km SSE of Raoul Island, New Zealand",earthquake,13.2,1.9,0.098,33,reviewed,us,us
2019-07-28T07:21:05.170Z,33.351,-116.2268333,8.21,0.78,ml,23,154,0.1595,0.21,ci,ci38659335,2019-07-28T07:24:34.374Z,"17km NE of Borrego Springs, CA",earthquake,0.43,2.59,0.147,14,automatic,ci,ci
2019-07-28T07:18:57.660Z,37.6386667,-118.9411667,5.15,0.48,md,14,73,0.02609,0.04,nc,nc73236581,2019-07-30T17:40:03.752Z,"3km E of Mammoth Lakes, CA",earthquake,0.38,0.32,0.148,12,reviewed,nc,nc
2019-07-28T07:18:38.460Z,35.8675,-117.703,3.6,0.99,ml,20,71,0.07738,0.19,ci,ci38659327,2019-07-28T07:22:19.363Z,"20km ESE of Little Lake, CA",earthquake,0.28,0.92,0.106,14,automatic,ci,ci
2019-07-28T07:16:47.410Z,35.7125,-117.5781667,6.63,0.85,ml,18,99,0.09056,0.17,ci,ci38659319,2019-07-28T07:20:33.349Z,"14km NE of Ridgecrest, CA",earthquake,0.37,1.32,0.159,12,automatic,ci,ci
2019-07-28T07:16:23.690Z,37.6395,-118.9413333,5.32,0.98,md,17,72,0.02653,0.04,nc,nc73236576,2019-07-30T18:22:03.119Z,"3km E of Mammoth Lakes, CA",earthquake,0.36,0.48,0.341,16,reviewed,nc,nc
2019-07-28T07:15:45.950Z,35.5311667,-117.4508333,3.05,1,ml,12,119,0.05598,0.19,ci,ci38659311,2019-07-28T07:19:28.796Z,"23km ESE of Ridgecrest, CA",earthquake,0.42,0.48,0.184,10,automatic,ci,ci
2019-07-28T07:15:33.200Z,35.8141667,-117.6316667,6.94,0.76,ml,15,77,0.02781,0.21,ci,ci38659303,2019-07-28T07:19:13.796Z,"21km WNW of Searles Valley, CA",earthquake,0.45,0.78,0.226,8,automatic,ci,ci
2019-07-28T07:14:13.153Z,69.1837,-144.4001,9.5,2.1,ml,,,,0.99,ak,ak0199lrklhf,2019-07-28T07:17:17.434Z,"109km SSW of Kaktovik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-07-28T07:13:27.280Z,38.8071671,-122.7908325,1.13,0.78,md,11,86,0.003583,0.02,nc,nc73236571,2019-07-28T07:22:04.098Z,"4km NW of The Geysers, CA",earthquake,0.31,0.49,0.12,2,automatic,nc,nc
2019-07-28T07:12:17.460Z,35.8708333,-117.6906667,3.99,1.32,ml,25,77,0.08357,0.17,ci,ci38659295,2019-07-28T07:16:08.388Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.69,0.121,19,automatic,ci,ci
2019-07-28T07:12:09.130Z,35.8915,-117.6715,6.63,0.73,ml,7,89,0.05883,0.15,ci,ci38659287,2019-07-28T07:15:52.775Z,"22km ESE of Little Lake, CA",earthquake,0.56,1.87,0.124,7,automatic,ci,ci
2019-07-28T07:09:12.670Z,37.8116667,-113.1753333,5.33,1.35,ml,8,137,0.2112,0.1,uu,uu60333112,2019-07-29T21:14:39.040Z,"13km WNW of Enoch, Utah",earthquake,0.51,3.94,0.326,2,reviewed,uu,uu
2019-07-28T07:07:19.470Z,35.9063333,-117.7395,8.48,0.97,ml,15,57,0.07664,0.1,ci,ci38659279,2019-07-28T07:10:49.600Z,"15km ESE of Little Lake, CA",earthquake,0.25,0.59,0.238,13,automatic,ci,ci
2019-07-28T07:06:50.309Z,36.4899,-113.9449,11.1,1.6,ml,7,164.75,0.66,0.1743,nn,nn00697790,2019-07-31T20:57:24.274Z,"35km SSE of Bunkerville, Nevada",earthquake,,3,0,1,reviewed,nn,nn
2019-07-28T07:04:19.580Z,35.68,-117.5223333,7.9,1.23,ml,26,75,0.06925,0.16,ci,ci38659271,2019-07-28T07:15:02.240Z,"14km SW of Searles Valley, CA",earthquake,0.27,0.71,0.213,16,automatic,ci,ci
2019-07-28T07:04:11.130Z,19.5148333,-155.6641667,4.13,1.45,md,57,53,0.03236,0.13,hv,hv71063412,2019-07-29T00:52:07.260Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.23,0.38,0.134,23,reviewed,hv,hv
2019-07-28T07:03:19.090Z,35.7418333,-117.5555,2.47,1.1,ml,17,134,0.08128,0.17,ci,ci38659263,2019-07-28T07:07:01.389Z,"14km WSW of Searles Valley, CA",earthquake,0.28,0.51,0.129,12,automatic,ci,ci
2019-07-28T07:01:57.490Z,36.017,-120.585,3.52,0.46,md,11,177,0.03995,0.07,nc,nc73236566,2019-08-02T01:30:04.787Z,"19km NW of Parkfield, CA",earthquake,0.41,1.07,0.438,2,reviewed,nc,nc
2019-07-28T07:01:17.300Z,35.3401667,-117.9178333,5.57,1.01,ml,14,73,0.09348,0.21,ci,ci38659247,2019-07-28T07:05:59.707Z,"25km NNE of California City, CA",earthquake,0.36,1.65,0.142,16,automatic,ci,ci
2019-07-28T06:58:43.070Z,38.8436661,-122.7796631,2.95,0.57,md,5,186,0.002762,0.01,nc,nc73236561,2019-07-28T07:08:03.842Z,"6km WNW of Cobb, CA",earthquake,2.8,2.37,,1,automatic,nc,nc
2019-07-28T06:56:48.830Z,35.892334,-117.7188339,4.35,0.47,ml,12,82,0.0785,0.03,ci,ci38659231,2019-07-28T07:00:22.674Z,"18km ESE of Little Lake, CA",earthquake,0.37,0.89,0.222,3,automatic,ci,ci
2019-07-28T06:56:05.710Z,35.9703333,-117.5871667,27.66,0.76,ml,11,202,0.03652,0.31,ci,ci38659223,2019-07-28T06:59:40.779Z,"28km NW of Searles Valley, CA",earthquake,3.72,2.54,0.19,7,automatic,ci,ci
2019-07-28T06:54:48.910Z,35.7446667,-117.5291667,6.43,0.65,ml,12,145,0.0901,0.15,ci,ci38659215,2019-07-28T06:58:32.665Z,"12km WSW of Searles Valley, CA",earthquake,0.48,1.48,0.234,8,automatic,ci,ci
2019-07-28T06:54:21.710Z,37.3731667,-122.1533333,5.41,1.51,md,28,43,0.03175,0.16,nc,nc73236556,2019-08-02T20:26:03.572Z,"2km WSW of Los Altos Hills, CA",earthquake,0.22,0.39,0.243,23,reviewed,nc,nc
2019-07-28T06:53:04.910Z,35.6833344,-117.4638367,0.84,0.84,ml,10,171,0.09663,0.14,ci,ci38659207,2019-07-28T06:56:47.653Z,"11km SSW of Searles Valley, CA",earthquake,0.99,1.43,0.081,3,automatic,ci,ci
2019-07-28T06:45:46.470Z,35.8428333,-117.66,8.66,2.33,ml,36,40,0.05753,0.17,ci,ci38659191,2019-07-28T06:56:51.790Z,"24km ESE of Little Lake, CA",earthquake,0.22,0.62,0.196,25,automatic,ci,ci
2019-07-28T06:44:51.170Z,35.7338333,-117.535,5.73,0.75,ml,14,140,0.09625,0.18,ci,ci38659183,2019-07-28T06:48:34.281Z,"12km WSW of Searles Valley, CA",earthquake,0.5,1.87,0.17,7,automatic,ci,ci
2019-07-28T06:44:06.920Z,35.9963333,-117.7161667,1.95,0.66,ml,11,60,0.04914,0.09,ci,ci38659175,2019-07-28T06:47:38.609Z,"18km ENE of Little Lake, CA",earthquake,0.19,0.21,0.172,8,automatic,ci,ci
2019-07-28T06:43:28.860Z,38.8218346,-122.7874985,0.8,0.37,md,9,69,0.01008,0.03,nc,nc73236541,2019-07-28T07:29:03.570Z,"6km W of Cobb, CA",earthquake,0.32,0.69,0.22,2,automatic,nc,nc
2019-07-28T06:41:35.180Z,45.3348333333333,-121.725833333333,2.37,1.16,ml,6,148,,0.05,uw,uw61539576,2019-07-29T19:47:25.020Z,"20km E of Mount Hood Village, Oregon",earthquake,0.4,0.45,0.13959046577939,5,reviewed,uw,uw
2019-07-28T06:41:34.410Z,35.826,-117.6421667,2.55,1.26,ml,23,49,0.03771,0.2,ci,ci38659167,2019-07-28T06:45:02.591Z,"22km WNW of Searles Valley, CA",earthquake,0.28,0.43,0.134,19,automatic,ci,ci
2019-07-28T06:41:04.528Z,39.7644,-120.1827,13.2,-0.1,ml,3,174.44,0.17,0.0221,nn,nn00697902,2019-07-29T02:33:51.670Z,"19km WNW of Cold Springs, Nevada",earthquake,,9.8,0.2,2,reviewed,nn,nn
2019-07-28T06:40:41.680Z,38.8255005,-122.8134995,2.16,0.88,md,12,74,0.003403,0.02,nc,nc73236536,2019-07-28T07:19:03.947Z,"7km NW of The Geysers, CA",earthquake,0.29,0.64,,1,automatic,nc,nc
2019-07-28T06:40:14.808Z,66.2879,-157.4521,0,1,ml,,,,0.89,ak,ak0199lr4qmg,2019-07-28T06:47:31.674Z,"73km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
